"key_Student";"Student";"Professor";"Subject";"SelfPerf";"C_12";"C_13";"C_14";"C_15";"C_16";"C_17";"C_18";"C_19";"C_20";"C_21";"C_22";"C_23";"C_24";"C_25";"C_26";"C_27";"C_28";"C_29";"C_30";"C_31";"C_32";"C_33";"C_34";"C_35";"C_36_Strength";"c37_Weaknesses";"student_sex";"Id_Fingerprint";"Id_Carrer";"Number_Enrollment";"Number_Repetition";"Number_Lost";"Id_Course";"Group";"Shared";"professor_sex";"Vinculacion";"Fecha_Ingreso";"professor_cat";"professor_dedic";"Professor_Dept"
3321;262;100;112;3;2;3;4;3;4;4;4;4;4;4;1;4;4;4;2;3;4;3;2;1;2;1;3;3;"Ninguna";"Ninguna";0;809;65;1;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3322;263;100;112;5;3;4;4;4;4;4;4;3;4;4;3;3;4;4;2;3;3;3;3;2;2;1;3;4;"Faculidad de dar a conocer los temas vistos en clase. Interaccion con empresa";"Puntualidad al inicio de las clases";0;811;65;1;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3323;264;100;112;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;4;4;"Es excelente profesor de los mejores que he tenido";"Ninguna";0;816;65;3;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3324;265;100;112;4;3;3;3;3;4;2;4;2;4;3;1;1;4;3;1;1;2;3;3;4;2;1;3;3;"Conocimiento de la materia y facilidad de entendimiento";"";1;1336;26;9;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3325;266;100;112;4;3;3;4;4;4;4;3;2;4;3;2;3;4;3;2;2;2;3;3;3;2;1;4;4;"DOMINIO Y FORTALEA EN EL TEMA, CONOCIMIENTO Y EXCELENTE PROFESOR EN LA TEORIA Y PRACTICA";"NINGUNA";1;1343;26;10;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3326;267;100;112;5;4;4;4;4;3;3;4;4;4;4;2;3;4;2;1;1;1;3;3;2;2;2;3;3;"Es muy ordenado, claro a la hora de explicar, paciente y asta interesado por el aprendizaje del estudiante";"Es muy serio";1;1344;26;10;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3327;268;100;112;4;3;3;4;3;3;3;3;4;4;4;2;2;3;3;2;2;2;3;3;2;2;2;3;3;"Aplicabilidad. Pedagogía";"";1;1348;26;11;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3328;269;100;112;4;4;4;4;4;4;4;4;3;4;4;2;3;4;3;2;3;4;3;2;2;2;2;4;4;"Se preocupa porque los estudiantes aprendan, tiene excelente conocimiento del tema buena pedagogía";"-";1;1352;26;12;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3330;270;100;112;4;3;4;4;4;4;4;4;3;4;4;4;4;4;4;1;1;1;3;3;3;2;2;4;4;"Super ordenado en el tablero. Super ordenado con sus exposiciones. Buena persona y buen o mas bien excelente profesor";"Faltó a algunas sesiones";1;2296;57;2;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3334;271;100;112;4;3;4;4;4;3;4;4;3;3;3;1;2;4;4;1;4;4;3;3;1;2;2;4;3;"";"";1;2345;65;1;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3335;272;100;112;4;3;4;4;4;3;4;4;4;4;4;3;2;4;3;2;2;3;3;3;2;2;2;4;4;"La gran preparación de cada clase, el manejo experto de los temas, la claridad con la que imparte y el interés de que todos entendamos";"La asignatura podría tener una o dos clases de utilización de software estadístico para la aplicación de estrategias de muestreo";1;2345;65;1;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3336;273;100;112;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;2;3;2;2;4;4;"";"";1;2345;65;1;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3337;274;100;112;5;3;4;4;4;4;4;4;4;4;4;1;2;4;4;2;3;3;3;3;3;2;2;4;4;"";"";1;2346;65;1;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3338;275;100;112;4;3;3;4;4;4;4;3;4;4;4;4;4;4;3;3;4;3;2;1;1;2;2;4;3;"Capacidad de hacerle entender a sus estudiantes y disponibilidad para atenderlos";"Se desorganizó un poco en tiempo, y eso afecta la entrega de trabajos";1;2348;65;2;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3339;276;100;112;4;4;4;4;4;4;4;4;3;4;4;2;3;4;4;1;4;4;3;3;4;2;2;4;4;"";"";1;2351;65;3;1;0;590;1;0;1;"PLANTA";"16/2/2009 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3340;277;11;113;4;4;4;2;2;1;3;2;4;3;3;3;2;1;1;1;1;1;1;1;1;2;1;2;3;"DEJA BASTANTES TALLERES Y PERMITE DESARROLLAR EJERCICIOS DE LA TEORIA";"EL DOCENTE DEMUESTRA CONOCIMIENTO DE LA ASIGNATURA PERO NO TIENE FORMACION DE DOCENTE CON LOS CUAL NO SE TRANSMITE BIEN";0;810;65;1;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3341;278;11;113;4;4;4;3;4;3;4;3;4;3;4;3;3;3;4;4;3;3;2;2;4;2;1;4;4;"ES UNA PERSONA CON MUCHO CONOCIMIENTO Y DISPOSICION A COMPARTIRLO";"SU MANEJO DEL IDIOMA ESPAÑOL";0;810;65;1;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3342;279;11;113;5;4;4;2;3;1;3;3;3;3;2;2;2;1;3;1;1;1;2;2;4;2;1;3;3;"EL DOCENTE TIENE CONOCIMIENTO CLARO DE LOS TEMAS, TIENE DISPOSICION Y ES PUNTUAL";"EL DOCENTE ES DESORDENADO EN EL USO DEL TABLERO";0;811;65;1;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3343;280;11;113;5;4;4;3;3;2;4;4;4;4;3;1;3;2;4;2;1;3;2;1;3;2;1;3;4;"AMPLIO CONOCIMIENTO DE LA ASIGNATURA. PUNTUALIDAD, COMPROMISO Y DEDICACION PARA EL ENTENDIMIENTO DE TEMAS";"MEJORAR EL DOMINIO DEL ESPAÑOL. DAR UN POCO MAS DE EJEMPLOS EN CLASE";0;811;65;1;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3344;281;11;113;4;4;3;2;4;3;4;3;3;4;3;1;2;2;3;1;1;2;2;2;3;2;1;3;3;"PUNTUALIDAD, BUEN DOMINIO";"DESORGANIZADO (CULPA DEL TABLERO PEQUEÑO)";1;1343;26;10;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3345;282;11;113;4;4;4;2;3;3;3;4;4;3;4;1;1;3;3;4;3;4;2;3;4;2;2;3;3;"";"";1;1343;26;10;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3346;283;11;113;4;4;4;3;4;2;4;3;4;3;4;1;1;2;3;1;1;1;3;3;4;2;2;3;3;"TIENE COMPROMISO CON LA MATERIA, LE INTERESA QUE LOS ESTUDIANTES APRENDAN, ES COMPRENSIVO CON LOS HORARIOS";"ES UN POCO DESORDENADO";1;1343;26;10;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3347;284;11;113;3;4;4;3;3;3;4;3;4;3;3;2;1;3;3;2;3;4;2;2;3;2;1;3;3;"";"";1;1347;26;11;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3348;285;11;113;4;4;4;2;2;1;2;2;2;3;1;1;1;1;2;2;2;1;2;2;2;2;1;2;2;"";"";1;1348;26;11;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3349;286;11;113;2;4;4;2;3;1;2;2;3;1;2;1;1;1;2;1;1;1;2;2;2;2;1;3;2;"SABE DEMASIADO";"TIENE DIFICULTADES PARA HABLAR ESPAÑOL";1;2343;65;1;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3350;287;11;113;4;4;4;3;4;3;3;4;4;4;4;1;1;4;4;2;1;1;1;1;3;2;2;3;4;"SE DESTACA EL MANEJO DEL TEMA POR PARTE DEL DOCENTE";"EN OCASIONES EL LENGUAJE PUEDE LIMITAR LA COMUNICACIÓN ENTRE EL DOCENTE Y EL ESTUDIANTE";1;2345;65;1;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3351;288;11;113;4;4;4;4;4;3;4;4;4;4;4;3;4;4;4;4;3;4;2;2;4;2;2;4;4;"PROFESOR QUE LE GUSTA ENSEÑAR Y QUE LOS ESTUDIANTES ENTIENDAN EL CONTENIDO DE LA ASIGNATURA";"A VECES EL LIMITANTE DEL ESPAÑOL NO PERMITE UN COMPLETO ENTENDIMIENTO DE LAS EXPLICACIONES PERO SIEMPRE SE TIENE DE PARTE DE EL LA PACIENCIA PARA EXPLICAR LOS TEMAS";1;2351;65;3;1;0;591;1;0;1;"PLANTA";"1/8/2012 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3352;289;33;115;3;3;2;3;4;3;4;3;4;2;2;1;1;4;4;1;1;4;3;3;4;2;1;3;3;"BUENAS TEORIAS QUE DEBE TENER UNA PERSONA QUE DESEE ANALIZAR DATOS";"ES UNA ASIGNATURA DIFICIL DE ENSEÑAR DEBIDO A LA COMPLEJIDAD  Y HETEROGENEIDAD DEL GRUPO.";0;787;57;2;1;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3353;290;33;115;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;3;3;"APROPIO EL CONTENIDO TEMATICO DE ACUERDO A LOS REQUERIMIENTOS DEL CURSO";"";0;788;57;3;1;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3354;291;33;115;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;4;4;4;4;2;2;4;4;"";"";0;789;57;4;1;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3355;292;33;115;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;2;1;3;3;"CLARIDAD EN LA EXPOSICION DE LOS TEMAS";"-";1;1327;26;8;1;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3356;293;33;115;4;2;3;3;3;1;3;2;3;2;3;1;1;3;3;1;1;1;1;1;3;2;1;3;2;"COMPROMISO,BUEN TRATO,COMPETENCIA TECNICA PARA EL CURSO";"EL PLAN DE ESTUDIOS NO ES BUENO, SE DEBE TENER 2 CURSOS(1 DE PROBABILIDAD) (1 DE INFERENCIA) LA PROFE NO CALIFICA A TIEMPO LOS PARCIALES";1;2296;57;2;1;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3357;294;33;115;4;2;4;3;3;3;3;3;4;4;3;3;2;3;3;1;1;4;3;3;4;2;2;2;2;"";"INPUNTUAL  EN SU ASISTENCIA. INPUNTUAL EN LA ENTREGA DE TRABAJOS ASISTENCIA";1;2296;57;2;1;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3358;295;33;115;3;3;3;4;4;1;4;3;3;2;1;1;1;4;3;1;1;3;3;3;4;2;1;4;3;"DOCENTE: CONOCIMIENTOS, EXCELENTE.";"ASIGNATURA: SE PROGRAMA MUCHO TEMA PARA UN SOLO CURSO, SE SUGIERE SEPARARLOS EN 2: Y PROBABILIDAD Y 2. INFERENCIA Y DISMINUIR UN CURSO ELEGIBLE DE LA MAESTRIA PARA COMPENSAR LOS CREDITOS";1;2299;57;4;3;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3359;296;33;115;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;2;3;4;2;2;3;2;1;4;3;"";"";1;2318;61;2;1;0;593;1;0;0;"PLANTA";"10/7/2008 0:00:00";"ASISTENTE";"EXCLUSIVA";"ESTADISTICA"
3360;297;47;116;4;4;4;4;4;3;4;3;4;4;4;1;4;3;4;4;4;4;3;3;3;2;2;4;4;"Explica de manera clara los temas propuestos en la asignatura";"La asignatura requiere más horas de estudio que el número de créditos no otorga";0;235;26;8;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3361;298;47;116;4;4;4;4;4;3;4;4;2;4;4;1;4;4;4;4;4;3;3;4;4;2;2;4;4;"";"";0;238;26;9;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3362;299;47;116;3;4;4;4;4;4;4;4;3;4;4;1;2;4;4;4;4;4;4;4;4;2;1;4;4;"Tiene total manejo del tema";"Ninguna";0;241;26;10;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3363;300;47;116;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"Excelente profesor. Es muy importante la ética para el.";"";0;246;26;11;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3364;301;47;116;4;4;4;4;4;4;4;4;4;4;4;1;2;4;4;4;4;4;3;3;3;2;2;4;4;"";"";0;248;26;12;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3367;302;47;116;4;4;4;4;4;4;4;3;3;3;3;1;1;3;3;1;2;3;3;3;3;2;2;4;3;"";"";1;1320;26;7;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3368;303;47;116;4;4;3;4;4;4;4;4;4;4;4;2;3;4;4;4;4;4;3;4;4;2;2;4;4;"Experiencia, Dominio del tema, Material de la clase";"Ninguna";1;1328;26;8;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3369;304;47;116;4;4;4;4;4;4;4;4;4;4;4;1;3;4;4;4;4;4;3;3;4;2;2;4;4;"";"";1;1328;26;8;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3370;305;47;116;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;1;4;4;"Demasiado clarito profe !!!";"Para ser una asignatura de 3 créditos, requiere de mucho trabajo extra clase";1;1328;26;8;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3371;306;47;116;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;3;2;4;2;2;4;4;"";"";1;1336;26;9;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3372;307;47;116;4;4;4;4;4;2;4;3;4;4;4;1;2;4;4;4;3;4;3;3;4;2;2;4;4;"Es muy claro en sus explicaciones";"";1;1343;26;10;1;0;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3373;308;47;116;3;4;4;4;4;4;4;3;4;4;4;2;3;4;4;3;3;4;3;3;3;2;1;4;3;"De la asignatura: La enorme conexión entre la aplicación y  los contenidos teóricos y entre los mismos temas teóricos. Del docente: el profundo conocimiento de los temas probados";"Debilidades Asignatura: A veces es difícil entender conceptos";1;1345;26;10;2;1;594;1;0;1;"PLANTA";"16/2/2001 0:00:00";"ASOCIADO";"EXCLUSIVA";"ESTADISTICA"
3541;309;12;7;4;4;4;4;4;4;4;4;3;4;4;2;3;4;4;4;4;4;3;2;4;2;1;4;4;"La docente tiene experiencia y demuestra dominio en el tema de la asignatura. Motiva el estudio, yel trabajo en grupo e interdisciplinariedad";"En general las observaciones las hago del salon, es necesario un mantenimiento";0;133;15;1;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3542;310;12;7;5;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"El docente muy seguro, dinámico, con muy buena actitud hacia las preguntas y en general muy buena actitud. Una asignatura muy completa.";"";0;135;15;2;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3543;311;12;7;4;4;3;3;3;2;4;2;2;3;2;4;3;2;3;4;3;4;3;3;4;2;1;3;3;"";"";0;779;54;2;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3544;312;12;7;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;2;2;4;4;"El docente experiencia y dominio de los temas";"";0;779;54;2;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3545;313;12;7;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;3;4;4;2;2;4;4;"Maneja los temas tratados en la asignatura de manera clara, se preocupa porque los estudiantes comprendan las tematicas tratadas";"Ninguna considerable";0;779;54;2;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3546;314;12;7;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;2;3;2;2;4;4;"LA PROFESORA ES EXCELENTE, DE LAS MEJORES CON LAS QUE CUENTA EL DEPARTAMENTO";"LA PROFESORA TIENE DEMASIADAS RESPONSABILIDADES, DEBERIA AJUSTAR LA CARGA LABORAL";1;1197;15;2;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3547;315;12;7;4;4;4;4;4;4;4;3;3;4;4;4;3;4;4;4;4;3;4;4;4;2;2;4;4;"Puntualidad, entusiasmo. Capacidad de interaccion con los estudiantes";"";1;1410;27;8;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3548;316;12;7;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;3;4;2;2;4;4;"Buen manejo del tema, excelente comunicación con los estudiantes, flexible en cierta medida, asignatura de interés profesional";"Enfatizar nuevas tendencias";1;1410;27;8;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3549;317;12;7;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"Dominio del Tema, Excelente disPosición y Gran conocimiento. La asignatura es única dados sus temas y esta altamente relacionada con materias de Pregrado";"";1;1411;27;8;1;0;38;1;0;0;"PLANTA";"24/3/1998 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3551;318;73;15;3;4;4;3;2;2;2;2;4;4;2;2;3;4;3;3;1;1;1;1;3;2;2;3;2;"El orden y el proceso de disciplina hacen e inculcan buenos profesionales.";"Debe realizar más actividades y explicaciones en el tablero. Es subjetivo el proceso de evaluación.";0;310;27;10;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3552;319;73;15;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;2;3;4;3;3;4;1;1;4;3;"";"";0;310;27;10;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3553;320;73;15;4;3;4;3;3;3;4;3;4;4;3;3;3;3;2;3;4;4;3;2;3;2;2;3;3;"";"No contar con los equipos y reactivos necesarios para llevar a cabo todas las pruebas necesarias.";0;316;27;11;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3554;321;73;15;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;2;3;4;2;2;3;2;2;4;4;"El manejo del tema, el desarrollo del pensamiento crítico y entendimientom la importancia para el desarrollo profesional.";"Faltan horas de clase, considero que para la importancia de la materia es necesario una hora teórica más.";0;316;27;11;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3555;322;73;15;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;2;2;4;4;"La asignatura de control de calidad permite crear un pensamiento crítico con respecto a las decisiones en la vida profesional.";"La principal debilidad está asociada con la baja retroalimentación que se tiene de los informes luego de la realización de los ensayos.";0;316;27;11;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3556;323;73;15;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;2;3;4;1;1;4;4;"";"";0;317;27;11;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3557;324;73;15;4;4;4;4;3;3;3;3;4;4;3;4;4;3;4;3;3;4;3;3;4;2;1;3;3;"";"No tiene muy en cuenta los tiempos límites para desarrollar diversas actividades como talleres en clase de gran extensión.";0;320;27;12;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3558;325;73;15;4;3;4;4;3;4;3;3;4;4;3;3;2;3;2;2;2;2;3;3;3;2;2;3;3;"Se esfuerza por promover el conocimiento, necesario para hacer esta actividad insdustrialmente.";"Es un poco estricta y poco flexible con las actividades realizadas.";1;1425;27;10;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3559;326;73;15;3;3;4;4;4;4;3;3;3;4;3;4;4;3;2;2;2;1;2;3;4;1;1;3;3;"Profesor conocedor del tema.";"Falta de instalaciones de laboratorio adecuados. Falta equipos necesarios para laboratorio.";1;1438;27;12;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3560;327;73;15;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;3;3;4;2;1;4;4;"Brinda muchas herramientas para la vida profesional.";"Deficiente infraestructura en el laboratorio. Muchas prácticas no se pueden realizar por falta de equipos o reactivos.";1;1443;27;15;1;0;151;1;1;0;"PLANTA";"30/5/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3562;328;97;15;3;4;4;3;3;2;3;2;4;4;2;2;3;4;3;3;4;4;1;1;3;2;2;3;2;"El orden y el proceso de disciplina hacen e inculcan buenos profesionales.";"Es subjetivo el proceso de evaluación.";0;310;27;10;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3563;329;97;15;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;2;3;4;3;3;4;1;1;4;3;"";"";0;310;27;10;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3564;330;97;15;4;3;4;3;3;3;4;3;4;4;3;3;3;3;3;3;4;4;3;2;3;2;2;3;3;"";"No contar con los equipos y reactivos necesarios para llevar a cabo todas las pruebas necesarias.";0;316;27;11;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3565;331;97;15;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;2;3;4;1;1;4;4;"";"";0;316;27;11;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3566;332;97;15;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;2;3;4;2;2;3;2;2;4;4;"El manejo del tema, el desarrollo del pensamiento crítico y entendimientom la importancia para el desarrollo profesional.";"Faltan horas de clase, considero que para la importancia de la materia es necesario una hora teórica más.";0;316;27;11;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3567;333;97;15;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;2;2;4;4;"La asignatura de control de calidad permite crear un pensamiento crítico con respecto a las decisiones en la vida profesional.";"La principal debilidad está asociada con la baja retroalimentación que se tiene de los informes luego de la realización de los ensayos.";0;316;27;11;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3568;334;97;15;4;3;4;4;4;4;3;3;4;4;3;4;4;3;4;4;3;4;3;3;4;2;1;3;3;"";"";0;320;27;12;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3569;335;97;15;4;3;4;4;4;4;3;3;4;4;3;3;2;3;4;2;2;2;3;3;3;2;2;4;3;"Se esfuerza por promover el conocimiento, necesario para hacer esta actividad industrialmente.";"";1;1425;27;10;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
3570;336;97;15;3;3;4;4;4;4;3;3;3;4;3;4;4;3;2;2;2;1;2;3;4;1;1;3;3;"Profesores conocedores del tema.";"Falta de instalaciones de laboratorio adecuados. Falta equipos necesarios para laboratorio.";1;1438;27;12;1;0;151;1;1;0;"PLANTA";"1/8/2005 0:00:00";"ASOCIADO";"EXCLUSIVA";"FARMACIA"
